url,titre,date,contenu
https://alwatwan.net/sante/mpox-le-ministre-de-la-santé-rassure-et-renforce-la-vigilance-aux-points-d’entrée.html,Mpox : le ministre de la Santé rassure et renforce la vigilance aux points d’entrée,• Publié le 19/01/2026,"En visite à Hombo et au port de Mutsamudu, le ministre de la Santé a rassuré sur l’absence de Mpox aux Comores et appelé les voyageurs à une vigilance collective renforcée.
Le ministre de la Santé, Ahamadi Sidi Nahouda, a effectué, vendredi 16 janvier dernier, une visite à l’hôpital de Hombo, ainsi qu’au port de Mutsamudu, avant de se confier à la presse pour faire le point sur les mesures mises en place pour lutter contre l’entrée au pays de l’épidémie de Mpox et appeler à la coopération de tous.À l’issue de sa visite, le ministre a indiqué que, jusqu’à présent, «aucun cas de Mpox n’a été enregistré» dans les trois îles indépendantes de l’archipel. Toutefois, comme «notre pays est menacé par l’épidémie du Mpox», et « en tant que responsable de la santé», il était «impératif de visiter les structures médicales pour voir si les dispositions prises sont respectées à la lettre».« Nous avons d’abord visité le site de l’hôpital de Hombo avant de nous rendre au port de Mutsamudu, qui accueille les passagers. Nous avons vu ensemble les structures qui accueilleront les malades en cas de détection de cas, même si ce n’est pas ce que nous nous espérons», a-t-il d’abord expliqué, avant d’affirmer que «que ce soit à Hombo ou au port, toutes les dispositions sont prises et respectées », et qu’il est « très satisfait du travail accompli ».
Il faut rappeler que le centre hospitalier de référence insulaire de Hombo est destiné à accueillir d’éventuels patients atteints de Mpox, et le port de Mutsamudu constitue le principal point d’arrivée des passagers en provenance notamment de l’île comorienne de Mayotte et de Madagascar, deux endroits où des cas de Mpox ont déjà été enregistrés. Au port, le dispositif d’accueil est assuré conjointement par la gendarmerie, le Croissant-rouge, des médecins et du personnel paramédical. À l’arrivée des passagers, la présentation d’un certificat médical est exigée et une fiche de renseignements est remise. Le lavage des mains et la prise de température à l’aide d’un thermo-flash sont obligatoires pour tous.
Le ministre a également rappelé l’importance de la responsabilité individuelle dans la prévention. «Aux points d’entrée, nous demandons aux passagers de faire preuve de coopération et de respecter scrupuleusement les consignes des médecins. Le dispositif mis en place vise à protéger l’ensemble de la population. Parmi les mesures figurent la présentation d’un certificat médical, la prise de température et le lavage des mains, entre autres. Tous les passagers entrant sur le territoire font ensuite l’objet d’un suivi communautaire durant les 21 jours correspondant à la période d’incubation de la maladie », a-t-il précisé."
https://alwatwan.net/sante/mpox-ndzuani-en-alerte-après-l’arrivée-de-navires-de-madagascar.html,Mpox : Ndzuani en alerte après l’arrivée  de navires de Madagascar,• Publié le 15/01/2026,"Face à l’arrivée de navires de Mayotte et Madagascar, Ndzuani renforce sa vigilance sanitaire et coordonne les acteurs de santé pour anticiper et contenir tout risque de Mpox éventuel immédiat.
Le gouvernorat de Ndzuani a réuni, mardi, responsables du secteur de la santé  dans une réunion d’échange, alors que des bateaux en provenance de Mayotte et Madagascar ont accosté au port de Mutsamudu. Depuis la déclaration de cas de Mpox à Madagascar, trois navires sont en effet arrivés à Ndzuani, en provenance de ce pays voisin. Les liaisons entre Ndzuani et Mayotte n’ont pas non plus cessé. Une situation qui ravive les inquiétudes dans un contexte de forte mobilité maritime.
Selon nos informations, 15 passagers et 11 membres d’équipage sont arrivés à bord du MV/Crete. Pour le bateau Acadie, ce sont 299 passagers, dont 96 en transit vers Moroni, et 16 membres d’équipage. De son côté, le Kea fatima a eu un total de plus de 300 passagers, dont seulement 59 passagers pour Ndzuani.  Ouvrant la rencontre, le gouverneur de Ndzuani, Dr Zaidou Youssouf, a rappelé la nécessité d’anticiper et de coordonner la riposte sanitaire. «C’est une épidémie qui est toute proche de nous.
Face aux guerres et au changement climatique, nous sommes appelés à vivre avec des épidémies que l’on pensait ne plus exister. Après la Covid-19 et le choléra, voilà le Mpox qui s’invite à nos portes. Il est alors important d’utiliser un langage commun entre professionnels de santé pour éviter les rumeurs et la stigmatisation, notamment face aux nombreuses dermatoses observées», a-t-il déclaré.  Le gouverneur a également insisté sur la vulnérabilité particulière de l’île. «Le port de Mutsamudu, le plus grand du pays, est un point d’entrée majeur des personnes en provenance de Madagascar et de la Tanzanie. À cela s’ajoutent les flux migratoires clandestins.
D’où la nécessité d’une préparation adaptée. Nous devons être prêts à riposter à tout moment », a-t-il martelé. À l’issue de la réunion, la responsable de la surveillance épidémiologique au niveau de la Drs de Ndzuani, Outiati Ahmed, est revenue sur les mesures mises en place depuis l’arrivée des bateaux. «Les listes des passagers seront transmises aux agents de santé communautaire pour assurer une surveillance au niveau des communautés. Le temps d’incubation du Mpox peut aller jusqu’à 20 jours. En cas de suspicion, un traçage sera effectué. Les bateaux font l’objet de visites sanitaires, de désinfections, et les passagers disposent de fiches de renseignements et de certificats médicaux.
En cas de symptômes, il est impératif de consulter une structure de santé. L’automédication peut aggraver la situation», a-t-elle averti. De son côté, la dermatologue  Zahara Salim a appelé à une vigilance accrue mais sans panique. «Le Mpox peut se présenter sous plusieurs formes. Les premiers signes sont souvent des douleurs musculaires, des maux de tête et une fièvre. Après quelques jours apparaissent des lésions dermatologiques, qui peuvent prêter à confusion avec d’autres maladies de la peau.
Le Mpox n’est pas mortel lorsqu’il est diagnostiqué et traité rapidement. En cas d’apparition de signes, il faut consulter sans tarder, car les symptômes peuvent se ressembler», a-t-elle souligné. La spécialiste a toutefois mis en garde contre les formes graves chez les personnes vulnérables. «La maladie peut être sévère chez les personnes immunodéprimées, les personnes âgées souffrant d’insuffisances, celles vivant avec le Vih/Sida ou un diabète compliqué.
Elle peut toucher les yeux, les reins, la sphère Orl et, dans certains cas, le cerveau », a-t-elle précisé.Concernant la prévention, le docteur Zahara Salim a rappelé que des vaccins existent, mais de manière ciblée pour l’instant. «La vaccination n’est pas généralisée comme pour la Covid-19 ou le choléra. Elle est réservée aux personnes à haut risque, notamment les immunodéprimés et les contacts proches des cas confirmés», a-t-elle fait savoir."
https://alwatwan.net/sante/commune-de-mirontsi-inauguration-d’un-service-de-maternité.html,Commune de Mirontsi : inauguration d’un service de maternité,• Publié le 06/01/2026,"Un service de maternité a été inauguré au sein de la clinique de l’Ascobef (Association comorienne pour le bien-être de la famille), samedi 3 janvier dernier, en présence d’autorités sanitaires, de représentants du gouvernorat et de la notabilité locale. Le service vient compléter le centre de protection maternelle et infantile (Pmi) déjà existant.Pensé depuis 2017, le projet voit finalement le jour en janvier 2026. La maternité compte un espace d’accueil, une salle de consultation prénatale, une salle d’accouchement équipée, deux tables obstétricales, cinq chambres dont une pour la garde et deux toilettes.
Prenant la parole à la cérémonie, le maire de Mirontsi, Saindou Ali Assane, a salué l’aboutissement de ce projet. « Nous avons souhaité cet hôpital depuis très longtemps. Aujourd’hui, il est de notre devoir de l’entretenir, comme l’ont fait ceux qui nous ont précédés. Nous remercions l’Ascobef pour ses efforts constants en faveur de la santé maternelle. Des efforts supplémentaires seront fournis afin de compléter le matériel nécessaire et assurer une prise en charge optimale des patientes», a-t-il déclaré. Le directeur de cabinet du gouverneur de l’île, Anli Ridhoi, a rappelé les étapes qui ont conduit à l’inauguration de cette maternité.
«Le centre de protection maternelle et infantile (Pmi), construit dans les années 1980, n’est devenu fonctionnel qu’en 2001. Le premier accouchement y a été enregistré en 2011, grâce à l’engagement d’une sage-femme, qui n’a été appuyée par d’autres collègues qu’à partir de 2007. Très vite, les besoins en soins maternels et néonataux de qualité ont été identifiés. C’est dans ce contexte que le projet de maternité a été lancé en 2017», a-t-il détaillé.
Pour sa part, le directeur régional de la santé, le docteur Anssufouddiine Mohamed, a replacé l’infrastructure dans une dynamique de développement. «Donner naissance ne doit plus être un moment éprouvant, mais un moment de joie. Ce bâtiment est un pas de plus dans l’amélioration de la prise en charge médicale. Il marque une nouvelle page dans l’histoire de Mirontsi et témoigne du développement de la commune », a-t-il dit.
Un notable de la commune a rappelé la portée sociale de cette réalisation. « Ces efforts sont avant tout destinés aux femmes. Nous les invitons à consulter cette structure et à y accoucher. C’est un pas important pour la commune. Nous remercions toutes les personnes impliquées et espérons que d’autres projets verront le jour», a-t-il déclaré."
https://alwatwan.net/sante/statistiques-sanitaires-janvier-juin-2025-i-des-légers-progrès-et-des-défis-persistants.html,Statistiques sanitaires Janvier-juin 2025 I Des légers progrès et des défis persistants,• Publié le 14/01/2026,"La direction de l’information et des statistiques sanitaires a publié le 2 janvier dernier sur sa page Facebook, les indicateurs de suivi des programmes de santé au premier semestre de l’année 2025. A en croire les données chiffrées, l’on remarque des avancées, bien que minimes dans la lutte contre le paludisme. «De janvier à juin dernier, l’incidence de cette maladie a chuté de 18% contrairement au premier semestre 2024 avec des nouveaux cas passés respectivement de 31 025 à 25 484», précise ce rapport qui déplore 2 décès. Au niveau de la santé familiale, les Comores ont affiché un taux de réussite technique indéniable : 98,82 % des accouchements ont été assistés par du personnel qualifié.
108 nouveaux de cas de lèpre
Toutefois, le suivi préventif est resté inégal. Si Ndzuani et Mwali ont affiché plus de 60 % de couverture pour la première visite prénatale (Cpn1), Ngazidja a accusé un retard préoccupant avec seulement 33,32 %. Le semestre s’est clôturé sur un bilan lourd de 16 décès maternels et 71 décès néonataux, rappelant que l’accès aux soins d’urgence reste un combat quotidien. Par rapport à la couverture vaccinale, la direction de l’information et des statistiques sanitaires a pointé du doigt les résultats obtenus. «Les couvertures vaccinales sont toutes passées sous les cibles attendues. Avec seulement 53 % pour le Penta3 et le RR1, et un taux alarmant de 30 % pour le TD2+», dénonce le rapport, soulignant qu’une large partie de la population reste exposée à des maladies évitables.
La direction de l’information et des statistiques a dénoncé par ailleurs le fait que le secteur de la santé fonctionne sans nouveaux recrutements à la fonction publique depuis le début de l’année 2025. Plus frappant encore, «53 % des professionnels de santé en activité sont des stagiaires». Les fonctionnaires n’ont représenté, dans cette période, que «42 % des effectifs, complétés par 5 % de contractuels». Un déséquilibre qui pose la question de la pérennité de l’offre de soins et de l’encadrement des services. Le rapport publié par la direction de l’information et des statistiques sanitaires n’a pas manqué de faire un zoom sur les maladies endémiques dans le pays pendant cette période.
Il évoque une situation jugée «critique» pour la Lèpre, notamment à Ndzuani, qui enregistre 89 des 108 cas nationaux. Pour ce qui est de la dengue, 162 cas de dengue ont été détectés sur l’ensemble du territoire national dont 72 à Ngazidja, 81 à Ndzuani et 9 à Mwali. Pour le Vih/Sida, 46 nouveaux cas ont été diagnostiqués, dont 32 à Ngazidja, 13 à Ndzuani et 1 à Mwali. La tuberculose, bien qu’on n’en parle moins, continue de faire des ravages dans le pays avec 68 cas notifiés sous toutes ses formes, soit un taux de notification de 15 nouveaux cas pour 100 000 habitants. Bien que ses méfaits ne fassent pas écho, la malnutrition reste aussi un fléau préoccupant surtout dans les districts de Wani et Domoni, avec plus d’un millier d’enfants malnutris identifiés."
https://alwatwan.net/sante/20e-journée-mondiale-de-l’ophtalmologie-i-une-révolution-opératoire-lancée-à-el-maarouf.html,20e Journée mondiale de l’ophtalmologie I Une révolution opératoire lancée à El-Maarouf,• Publié le 03/12/2025,"Avant la 20e Journée mondiale de l’ophtalmologie, l’hôpital El Maarouf réalise des opérations inédites qui traduisent une avancée notable dans l’évolution de la chirurgie oculaire et la prise en charge des patients.
À quelques jours de la 20e Journée mondiale de l’ophtalmologie, prévue ce samedi 6 décembre 2025, l’hôpital El-Maarouf vit une semaine intense. Le personnel a accueilli une délégation de spécialistes étrangers et s’est engagé dans une série d’interventions chirurgicales qui marquent un tournant pour la prise en charge des maladies oculaires dans le pays.Les opérations ont débuté lundi ; elles introduisent la transition de l’extraction intracapsulaire vers la phacoémulsification. Il s’agit d’une technique moderne de chirurgie de la cataracte. Le chirurgien fait une très petite incision dans l’œil, puis introduit une sonde à ultrasons qui dissout (émulsifie) le cristallin devenu opaque.Les fragments sont ensuite aspirés, et un cristallin artificiel (implant intraoculaire) est placé à la même position. Pour le docteur Chanfi Mohamed, cette avancée représente «un changement radical» et un moment décisif pour l’ophtalmologie nationale.
Une occasion rare d’échanges scientifiques
Selon toujours le doyen des ophtalmologistes comoriens, l’initiative n’a pas seulement pour objectif de soigner mais aussi d’informer les structures hospitalières du pays sur les progrès réalisés dans le traitement des troubles visuels. «Tout type de trouble visuel est traitable, même si certains cas restent impossibles à guérir lorsque les patients viennent trop tard », rappelle-t-il. Les interventions réalisées ces derniers jours ont, selon lui, attiré de nombreux patients, «soulagés de pouvoir bénéficier de techniques jusque-là inédites à El-Maarouf».
La présence de spécialistes venus notamment de l’hôpital des Quinze-Vingts en France est aussi censée offrir, de son côté, une occasion rare d’échanges scientifiques. Le docteur Chanfi insiste : «il ne s’agit pas d’une formation destinée à combler un retard, car les Comores disposent déjà de professionnels compétents sur les trois îles», mais « la rencontre permet plutôt de partager des pratiques, de renforcer la sensibilisation et de consolider l’expertise locale».Cette modernisation opératoire marque également l’abandon progressif des anciennes méthodes utilisant la cryoextraction (ancienne méthode de chirurgie de la cataracte) au profit de la sonde à ultrasons, un matériel encore absent dans de nombreux hôpitaux publics en Afrique de l’Ouest.Une avancée remarquable que le médecin souhaite mettre au service d’une meilleure prévention. «Dès l’apparition d’un trouble de la vue, il faut consulter immédiatement pour éviter une aggravation», alerte-t-il, tout en invitant la population à participer massivement aux activités prévues pour la journée mondiale."
"https://alwatwan.net/sante/témoignage-d’un-diabétique-i-«j’ai-38-ans,-je-suis-diabétique-et-je-suis-en-train-de-perdre-la-vue».html","Témoignage d’un diabétique I «J’ai 38 ans, je suis diabétique et je suis en train de perdre la vue»",• Publié le 03/12/2025,"Mais tout n’est pas encore perdu pour Abdoul-Djabar. Le jeune homme a introduit une demande d’aide médicale au ministère des Finances. Si les fonds sont débloqués, il se rendra à Madagascar pour une intervention chirurgicale qui lui permettra d’avoir une meilleure vision, laquelle lui rendra son indépendance.
Sa démarche est mesurée. Son phrasé, tout aussi modéré. Abdoul-Djabar Chakira Ahmed, 38 ans, livre des éléments de sa vie sans donner l’air de vouloir se plaindre. Il évoque des évidences, sur le ton de la confidence. Parmi elles, son diabète compliqué. Compliqué est un doux euphémisme. Nous faisons la connaissance de ce monsieur, diplômé en «gestion et comptabilité» par l’entremise du chef de projet de l’Ong «Santé diabète», Youssouf Said Ali. Il nous donne son numéro de téléphone et nous parle d’un cas «singulier» alors que les Comores célébraient, le 28 novembre dernier, la journée mondiale du diabète.
Combiner études et traitement
Rendez-vous est pris. Abdoul-Djabar habite à Nkurani ya Mkanga, dans le Mbadjini, non loin d’Uziwani. Il nous reçoit dans un salon aux couleurs «bleu roi». Il a eu, selon lui, une enfance normale. A la fin de la vingtaine, il pèse un peu plus de 100 kilos. La vie s’écoule sans trop de griefs. Il poursuit ses études dans une école iranienne, aujourd’hui fermée, qui se trouvait dans la capitale comorienne. L’avenir s’annonçait bien. Et puis, la maladie survient, il y a 10 ans, en 2015. « J’ai passé 4 mois à l’hôpital El-Maarouf, 3 mois au Caritas, les médecins me traitaient principalement pour une typhoïde », s’est-il remémoré. Il se souvient également de sa très grande faiblesse. C’est le directeur de l’école iranienne qui, demandant ses nouvelles, apprend qu’il est malade. «Il est venu me rendre visite au Caritas. Et quand il a vu mon état, il m’a tout de suite conduit dans une clinique iranienne qui était située à Maluzini (au sud de Moroni). « C’est là-bas qu’on a déterminé que j’avais le diabète, un diabète élevé et qu’il me fallait voyager très vite. C’est ainsi que deux semaines après le diagnostic, je me suis rendu à Madagascar », fait-il savoir sans acrimonie.
Une fois sur la Grande-Ile, où il passe 6 ans, il tente de combiner études et traitement. « J’ai pu difficilement acquérir une licence, en gestion et comptabilité. J’étais trop malade. Et à vrai dire, je n’avais pas les moyens financiers mais pas que, de me traiter et de poursuivre mes cours », souffle notre interlocuteur. « En plus, pour ne rien arranger dès 2019, ma vue a commencé à baisser, une complication de mon diabète », dit-il. Le jeune homme perd jusqu’à quasiment la moitié de son poids. « A un moment, je ne pesais plus que 57 kilos. En 2023, j’ai décidé de rentrer à Moroni puisque ne voyant aucune amélioration à Madagascar », ajoute-t-il.
Se rendre à Madagascar
La vie est sans doute bien difficile pour bon nombre de Comoriens. Elle l’est sans doute un peu plus pour ceux qui sont malades, désargentés et qui doivent prendre un traitement qui coûte jusqu’à 30 000 francs par mois. « Je n’ai pas de revenus, pas de subvention. Ma mère fait ce qu’elle peut. Elle nous accompagne », relate notre interlocuteur. En plus, quand on est diabétique, il faut prioriser les légumes dans son alimentation. «Les légumes coûtent trop chers aux Comores», regrette celui qui admet que «manger 3 fois par jour, ce qui est recommandé par les médecins, est compliqué». Il a bien essayé de travailler, pour acquérir une certaine autonomie. Dans son domaine, il est hors de question pour le moment puisqu’il ne voit pas. Il tente autre chose mais a dû rapidement renoncer. «Avant, je travaillais dans une société de topographie mais c’était dangereux. Nous nous rendions dans des endroits où je risquais de me blesser. J’avais tout le temps peur d’attraper une infection», explique-t-il.
Conséquences du chômage. «J’ai passé 3 mois sans me piquer parce que je n’avais pas les moyens de m’acheter de l’insuline. Durant cette période, j’évitais de mesurer ma glycémie par peur d’un choc», rembobine-t-il. Fort heureusement, à l’en croire, depuis qu’il a fait la connaissance de «Santé Diabète», les choses se sont améliorées. «J’ai bénéficié de formation qui me permet de mieux appréhender ma pathologie. Il y a des médecins qui me suivent et que je peux appeler en permanence», indique-t-il. Et quand l’insuline vient à manquer, il sait désormais chez qui demander de l’aide.Seul espoir cependant. Une intervention qui lui permettra d’améliorer sa vue. L’opération ne pouvant pas se faire ici, il aimerait bien se rendre à Madagascar. Faute de moyens financiers, on lui a parlé d’un dispositif public qui lui permettrait d’entreprendre ce voyage. «J’ai introduit une demande d’aide médicale au ministère des Finances dans ce sens en avril. Le dossier suit son cours. J’espère vraiment que ma requête va aboutir». C’est tout le mal qu’on lui souhaite."
https://alwatwan.net/sante/l’hôpital-el-maarouf-et-l’assurance-maladie-généralisée-signent-un-accord-de-partenariat.html,L’hôpital El-Maarouf et l’Assurance maladie généralisée  signent un accord de partenariat,• Publié le 16/12/2025,"L’accord conclu entre les deux entités formalisent leur collaboration, une étape importante dans le déploiement de l’Assurance maladie généralisée et l’amélioration de l’accès aux soins.
Une cérémonie de signature d’un accord de collaboration entre le Centre hospitalier national El-Maarouf et l’Assurance maladie généralisée (Amg) s’est tenue le jeudi 11 décembre 2025, dans la salle de conférence d’El-Maarouf. L’événement s’est déroulé en présence du directeur général de cet établissement, Assoumany Aboudou, de son adjoint, Youssouf Mohamed, du directeur des affaires médicales, de la coordinatrice de l’Amg, Thourayat Said Abdou, du président de la Fédération nationale des mutuelles de santé, ainsi que de plusieurs invités.
Prenant la parole, la coordinatrice de l’Amg a indiqué que cet accord cadre « formalise la collaboration entre l’organe gestionnaire de l’assurance maladie et le Chn El-Maarouf, dans un contexte de transition vers le futur Centre hospitalier universitaire ». Elle a précisé que la mise en œuvre de l’Amg vise à « réduire les paiements directs des patients, notamment dans les zones pilotes déjà identifiées, avec une extension progressive prévue à l’échelle nationale». Elle a également souligné «l’implication des professionnels de santé et des patients dans ce dispositif de protection sociale».
De son côté, le directeur général d’El-Maarouf a expliqué que «le processus ayant conduit à la signature de cet accord a nécessité du temps afin d’aboutir à un document adapté aux réalités de l’établissement». Il a rappelé que « la participation active du Chn El-Maarouf aux travaux préparatoires était indispensable, compte tenu de son rôle central dans le système de santé national».
Assoumany Aboudou a qualifié cette signature d’ « étape importante pour le secteur de la santé aux Comores ». Il a indiqué que « l’Assurance maladie généralisée s’inscrit dans l’objectif d’améliorer l’accès aux soins et de préparer l’évolution du Chn El-Maarouf vers un centre hospitalier universitaire». Il a, à cette occasion, salué « l’implication des professionnels de santé et des équipes administratives ayant contribué à la mise en place de ce partenariat»."
https://alwatwan.net/sante/pharmacovigilance-le-cadre-national-de-bonnes-pratiques-validé.html,Pharmacovigilance : le cadre national de bonnes pratiques validé,• Publié le 18/12/2025,"Sécuriser l’usage des médicaments et renforcer la confiance dans les vaccins. C’est l’objectif de l’atelier national de validation des bonnes pratiques de pharmacovigilance, qui marque une étape clé dans l’amélioration de la sécurité sanitaire aux Comores.
Un atelier de validation des bonnes pratiques de pharmacovigilance a été organisé hier mardi 16 décembre au Retaj par le ministère de la Santé. Les travaux ont été officiellement lancés par le directeur général de la santé, le docteur Saindou Ben Ali Mbae. Dans son discours d’ouverture, ce dernier a rappelé que la pharmacovigilance constitue un pilier fondamental de la santé publique, en ce qu’elle permet de détecter, d’évaluer et de prévenir les effets indésirables liés à l’utilisation des médicaments et des vaccins, conformément aux normes et recommandations de l’Organisation mondiale de la santé (Oms).
L’atelier en question visait à valider un cadre national harmonisé de bonnes pratiques de pharmacovigilance, adapté au contexte comorien. «Ce dispositif devra notamment améliorer la notification des effets indésirables, clarifier les responsabilités des différents acteurs du système de santé et renforcer l’analyse ainsi que la communication des risques, en particulier pour les événements indésirables post-vaccinaux», a expliqué Dr Mhaza Hassane, cheffe du département de la pharmacovigilance. Le directeur général de la Santé a tenu à exprimer la reconnaissance du ministère de la Santé à l’ensemble des partenaires techniques et financiers, avec une mention spéciale à la Banque mondiale, dont l’appui, à travers le Projet Vaccin, «a permis l’organisation de cet atelier».
Selon lui, ce soutien contribue directement au renforcement de la sécurité des patients et à l’amélioration de la performance des programmes de santé. «Au-delà de son aspect technique, cet atelier traduit également un engagement politique fort du gouvernement de l’Union des Comores en faveur de la qualité des soins, de la sécurité des patients et du respect des engagements internationaux, notamment en matière de couverture sanitaire universelle et de redevabilité des projets soutenus par les partenaires», a-t-il dit.Appelant les participants à des échanges constructifs et orientés vers des solutions concrètes, Saindou Ben Ali Mbae a rappelé que la confiance des communautés envers les programmes de santé dépend directement de la capacité du système à garantir la sécurité des patients."
https://alwatwan.net/sante/renforcement-des-compétences-locales-en-cardiologie-pédiatrique.html,Renforcement des compétences locales en cardiologie pédiatrique,• Publié le 18/12/2025,"Du 10 au 17 décembre, Maeecha et La Chaîne de l’Espoir ont organisés au Chn El-Maarouf une formation en cardiologie pédiatrique, visant à renforcer les compétences des médecins comoriens et améliorer la prise en charge des enfants atteints de maladies cardiaques.
Du 10 au 17 décembre, le Centre hospitalier national El-Maarouf a accueilli une formation spécialisée en cardiologie pédiatrique, organisée par l’Ong Maeecha en partenariat avec La Chaîne de l’Espoir. Cette initiative s’inscrit dans un projet régional visant à renforcer les compétences des médecins comoriens et à améliorer durablement la prise en charge des enfants atteints de maladies cardiaques.
La session a mobilisé des praticiens issus de plusieurs établissements hospitaliers du pays, notamment El-Maarouf à Moroni, Hombo à Ndzuani et Fomboni à Mwali. Cardiologues, pédiatres et médecins généralistes ont ainsi bénéficié d’un renforcement de capacités axé sur le dépistage précoce et la prise en charge des cardiopathies infantiles. «Ce n’est pas une première. Une phase pilote avait été lancée en 2023 et le projet a réellement démarré en 2024. Celle-ci est la troisième formation locale de l’année», a expliqué Saandiat Mohamed Djalim, responsable du programme santé de Maeecha.
Apprentissage clinique et campagnes de dépistage gratuit
Encadrée par une spécialiste en cardiologie pédiatrique venue du Centre hospitalier universitaire de La Réunion, la formation a combiné apprentissage clinique et campagnes de dépistage gratuit. Ces actions permettent d’identifier aussi bien les cardiopathies congénitales que celles acquises. «Ces formations s’avèrent bénéfiques car à chaque fois, nous découvrons de nouveaux cas », souligne la formatrice. Depuis 2023, 19 enfants comoriens ont pu bénéficier d’évacuations sanitaires à l’étranger pour une prise en charge chirurgicale, principalement à La Réunion et en France.
Les frais de transport sont assurés par La Chaîne de l’Espoir, avec l’appui d’Aviation Sans Frontières, tandis que les examens de dépistage restent gratuits. Le projet accorde également une place importante à la prévention, notamment des cardiopathies acquises liées à une mauvaise hygiène bucco-dentaire. «Nous constatons beaucoup de cas liés aux caries dentaires», a alerté la responsable du programme, qui a insisté sur la sensibilisation en milieu scolaire.
Enfin, cette coopération s’inscrivait dans une dynamique régionale impliquant Madagascar et La Réunion, avec des séances hebdomadaires de télé-expertise. Pour le docteur Daniel Oiridi, cardiologue à Hombo, «la cardiologie pédiatrique commence à voir le jour aux Comores», même si des formations plus longues et des stages à l’étranger restent nécessaires pour consolider les acquis."
https://alwatwan.net/sante/assurance-maladie-généralisée-i-les-adhérents-de-mwali-ont-reçu-leurs-premières-cartes-de-soins.html,Assurance maladie généralisée I Les adhérents de Mwali ont reçu leurs premières cartes de soins,• Publié le 09/12/2025,"Les responsables du projet Amg (Assurance maladie généralisée) ont lancé la première phase pilote de distribution des premières cartes des adhérents. Pour un début, l’opération vise « 20% de la population » dans 7 districts sanitaires pilotes d’ici 2027, soit environ 330 242 citoyens. À l’heure actuelle, à l’échelle nationale, 180 ménages démunis, avec 121 ménages à Ndzuani et 37 à Ngazidja, soit environ 1139 personnes, sont déjà inscrits, à en croire les autorités compétentes, dans ce planning sanitaire.
Les premières cartes du projet Assurance maladie généralisée (Amg) ont été distribuées à Mwali. L’opération a eu lieu la semaine dernière au siège de la caisse de prévoyance sociale, en présence de plusieurs autorités locales et du corps médicale. 20 ménages de l’île, ayant adhéré à ce programme, vont bénéficier de cette assistance. Pour rappel, cette opération entre dans le cadre de la «vision politique du chef de l’Etat initiée depuis 2016 et soutenue par la coopération française à travers l’agence française de développement pour faciliter l’accès aux soins en réduisant le coût dans un pays où la plupart de la population se prive de soins de santé pour des raisons financières», selon les responsables locaux du projet.
Selon Assianti Chanfi, technicien informatique de l’Amg, à Mwali, chaque foyer peut disposer d’une carte couvrant toute la famille. À l’arrivée dans les hôpitaux, la vérification des conditions d’adhésion permettra, selon toujours cet agent, d’assurer la prise en charge des soins. Certaines consultations et traitements sont entièrement gratuits, tandis que d’autres nécessiteraient une contribution personnelle.
Trois catégories de bénéficiaires
« Il existe trois types d’assurés. Les démunis, qui sont pris en charge par l’Etat à 100%, les personnes vulnérables dont leurs cotisations sera fixée entre 1500 et 3500 francs par mois et le reste est complété par le gouvernement ainsi que les solvables qui sont obligés de donner 5000 à 15 000 francs comorien par mois, selon leurs revenus », a expliqué Assianti Chanfi. Pour elle, «la carte couvre notamment les consultations médicales, les soins hospitaliers de base, le transfert intra et inter-île, la maternité et la pharmacie». À Mwali, les hôpitaux ciblés par cette initiative sont le centre hospitalier régional de Fomboni ainsi que les trois districts sanitaires de l’île.
Le programme prend, par ailleurs, en charge les femmes enceintes et les enfants de moins de cinq ans, lesquels bénéficieront des soins médicaux gratuits. En tout cas, à en croire notre source, l’objectif de ce programme est d’assurer « jusqu’à 20% de la population des 7 districts sanitaires pilotes d’ici 2027», soit environ 330 242 citoyens. Á l’heure actuelle, 180 ménages démunis (avec 121 ménages à Ndzuani et 37 pour Ngazidja), à l’échelle nationale, soit environ 1139 personnes, bénéficiaires se sont inscrits dans ce planning sanitaire.
Concernant les foyers vulnérables et solvables, 79 foyers ont été répertoriés jusqu’au 27 novembre, soit un total de 382 bénéficiaires. Sur ce total, on note 24 ménages dans le district de santé de Mitsamihuli et 36 dans la région de Hamahame. Á Mwali, ils ne sont que 13 foyers contre 6 à Ndzuani, avec 4 dans le district sanitaire de Domoni et 2 à Mremani."
